window,method,date,ret
oot,carry,2022-04-29,-0.00016342
oot,carry,2022-05-02,-0.00167004
oot,carry,2022-05-03,-0.00075651
oot,carry,2022-05-04,-0.00093132
oot,carry,2022-05-05,-0.00067926
oot,carry,2022-05-06,0.00062598
oot,carry,2022-05-09,-0.00086096
oot,carry,2022-05-10,-0.00037897
oot,carry,2022-05-11,-0.00047784
oot,carry,2022-05-12,-0.00085771
oot,carry,2022-05-13,-0.00064384
oot,carry,2022-05-16,-0.00041605
oot,carry,2022-05-17,-0.00473814
oot,carry,2022-05-18,-0.00179557
oot,carry,2022-05-19,-0.00280016
oot,carry,2022-05-20,-0.00034135
oot,carry,2022-05-23,-0.00186667
oot,carry,2022-05-24,-0.00208409
oot,carry,2022-05-25,0.00020032
oot,carry,2022-05-26,-0.0019656
oot,carry,2022-05-27,-0.00087094
oot,carry,2022-05-30,-8.692e-05
oot,carry,2022-05-31,0.00089183
oot,carry,2022-06-01,0.00107767
oot,carry,2022-06-02,-0.0012137
oot,carry,2022-06-03,0.00059666
oot,carry,2022-06-06,-0.00062363
oot,carry,2022-06-07,0.00022197
oot,carry,2022-06-08,0.00097833
oot,carry,2022-06-09,-0.00062502
oot,carry,2022-06-10,0.00340297
oot,carry,2022-06-13,0.00442333
oot,carry,2022-06-14,0.00243006
oot,carry,2022-06-15,-0.00399709
oot,carry,2022-06-16,-0.00237195
oot,carry,2022-06-17,-0.00142316
oot,carry,2022-06-20,-0.00032963
oot,carry,2022-06-21,-0.00089378
oot,carry,2022-06-22,-0.00075964
oot,carry,2022-06-23,-0.00201983
oot,carry,2022-06-24,1.312e-05
oot,carry,2022-06-27,-0.00165091
oot,carry,2022-06-28,0.00175067
oot,carry,2022-06-29,-0.00049034
oot,carry,2022-06-30,0.00091981
oot,carry,2022-07-01,-0.00277891
oot,carry,2022-07-04,0.00030981
oot,carry,2022-07-05,0.00215544
oot,carry,2022-07-06,-0.00063151
oot,carry,2022-07-07,-0.00220702
oot,carry,2022-07-08,0.00064517
oot,carry,2022-07-11,0.00250739
oot,carry,2022-07-12,-0.00013592
oot,carry,2022-07-13,-0.00012219
oot,carry,2022-07-14,4.367e-05
oot,carry,2022-07-15,-0.00075017
oot,carry,2022-07-18,-0.00121963
oot,carry,2022-07-19,-0.00191633
oot,carry,2022-07-20,-0.00101308
oot,carry,2022-07-21,-0.00061952
oot,carry,2022-07-22,-0.00209902
oot,carry,2022-07-25,-2.61e-05
oot,carry,2022-07-26,0.00117962
oot,carry,2022-07-27,-0.00161669
oot,carry,2022-07-28,-0.00141634
oot,carry,2022-07-29,-0.00268312
oot,carry,2022-08-01,-0.00363106
oot,carry,2022-08-02,0.00154193
oot,carry,2022-08-03,0.00051696
oot,carry,2022-08-04,-0.00214184
oot,carry,2022-08-05,0.0032532
oot,carry,2022-08-08,-0.00191939
oot,carry,2022-08-09,0.00017824
oot,carry,2022-08-10,-0.00445293
oot,carry,2022-08-11,0.00025656
oot,carry,2022-08-12,-0.00104043
oot,carry,2022-08-15,-3.722e-05
oot,carry,2022-08-16,-0.00048009
oot,carry,2022-08-17,0.00159804
oot,carry,2022-08-18,0.00036783
oot,carry,2022-08-19,0.00339422
oot,carry,2022-08-22,0.00342033
oot,carry,2022-08-23,0.00092832
oot,carry,2022-08-24,0.00177815
oot,carry,2022-08-25,-0.00182167
oot,carry,2022-08-26,0.0019517
oot,carry,2022-08-29,0.00313018
oot,carry,2022-08-30,0.00146602
oot,carry,2022-08-31,-0.00163969
oot,carry,2022-09-01,0.0023261
oot,carry,2022-09-02,-0.00061107
oot,carry,2022-09-05,0.0003281
oot,carry,2022-09-06,0.0031103
oot,carry,2022-09-07,-0.00120607
oot,carry,2022-09-08,-0.00090951
oot,carry,2022-09-09,-0.0004332
oot,carry,2022-09-12,-0.00347408
oot,carry,2022-09-13,0.00625953
oot,carry,2022-09-14,-0.00104635
oot,carry,2022-09-15,0.00101637
oot,carry,2022-09-16,0.00033774
oot,carry,2022-09-19,-0.00165876
oot,carry,2022-09-20,0.00198818
oot,carry,2022-09-21,0.00153266
oot,carry,2022-09-22,2.46e-06
oot,carry,2022-09-23,0.00423427
oot,carry,2022-09-26,0.00286369
oot,carry,2022-09-27,0.00096046
oot,carry,2022-09-28,-0.00463992
oot,carry,2022-09-29,0.00220539
oot,carry,2022-09-30,0.00028757
oot,carry,2022-10-03,-0.00312179
oot,carry,2022-10-04,-0.00169765
oot,carry,2022-10-05,0.00357642
oot,carry,2022-10-06,0.00165466
oot,carry,2022-10-07,0.00416324
oot,carry,2022-10-10,0.00442604
oot,carry,2022-10-11,-0.0023921
oot,carry,2022-10-12,-0.00017045
oot,carry,2022-10-13,-0.00125373
oot,carry,2022-10-14,4.781e-05
oot,carry,2022-10-17,-0.00343478
oot,carry,2022-10-18,-0.0019593
oot,carry,2022-10-19,0.00092721
oot,carry,2022-10-20,0.00071062
oot,carry,2022-10-21,-0.00055833
oot,carry,2022-10-24,-0.00242257
oot,carry,2022-10-25,-0.00264205
oot,carry,2022-10-26,-0.00132264
oot,carry,2022-10-27,-0.00027605
oot,carry,2022-10-28,-0.00011889
oot,carry,2022-10-31,0.00424878
oot,carry,2022-11-01,0.00092651
oot,carry,2022-11-02,-0.00054079
oot,carry,2022-11-03,0.00205384
oot,carry,2022-11-04,-3.329e-05
oot,carry,2022-11-07,-0.00221872
oot,carry,2022-11-08,-0.00503721
oot,carry,2022-11-09,-0.00099992
oot,carry,2022-11-10,-0.00690694
oot,carry,2022-11-11,-0.00157784
oot,carry,2022-11-14,-7.223e-05
oot,carry,2022-11-15,-0.00045755
oot,carry,2022-11-16,-0.0011586
oot,carry,2022-11-17,0.00206254
oot,carry,2022-11-18,-0.00105674
oot,carry,2022-11-21,0.00240613
oot,carry,2022-11-22,-0.00127737
oot,carry,2022-11-23,-0.00262691
oot,carry,2022-11-24,-0.00061668
oot,carry,2022-11-25,-6.379e-05
oot,carry,2022-11-28,2.682e-05
oot,carry,2022-11-29,7.444e-05
oot,carry,2022-11-30,-0.00142194
oot,carry,2022-12-01,-0.00681616
oot,carry,2022-12-02,-0.00154882
oot,carry,2022-12-05,0.00115804
oot,carry,2022-12-06,-0.00065865
oot,carry,2022-12-07,-0.00254113
oot,carry,2022-12-08,-0.0006731
oot,carry,2022-12-09,-0.00116413
oot,carry,2022-12-12,0.00214356
oot,carry,2022-12-13,-0.00323985
oot,carry,2022-12-14,-0.00073185
oot,carry,2022-12-15,0.00438844
oot,carry,2022-12-16,-0.00051306
oot,carry,2022-12-19,0.00037999
oot,carry,2022-12-20,-0.00266641
oot,carry,2022-12-21,0.00105125
oot,carry,2022-12-22,0.00021007
oot,carry,2022-12-23,0.00058416
oot,carry,2022-12-27,-0.00036236
oot,carry,2022-12-28,0.00194067
oot,carry,2022-12-29,-0.00272513
oot,carry,2022-12-30,0.00121762
oot,carry,2023-01-03,-0.00287116
oot,carry,2023-01-04,-0.00346503
oot,carry,2023-01-05,0.00111447
oot,carry,2023-01-06,-0.00608786
oot,carry,2023-01-09,-0.00392239
oot,carry,2023-01-10,0.00103771
oot,carry,2023-01-11,-0.00209719
oot,carry,2023-01-12,-0.0034438
oot,carry,2023-01-13,-0.00055816
oot,carry,2023-01-16,0.00018624
oot,carry,2023-01-17,0.00039655
oot,carry,2023-01-18,-5.858e-05
oot,carry,2023-01-19,-0.00098852
oot,carry,2023-01-20,-0.00073975
oot,carry,2023-01-23,0.00177405
oot,carry,2023-01-24,-5.905e-05
oot,carry,2023-01-25,-0.00269594
oot,carry,2023-01-26,0.00035677
oot,carry,2023-01-27,-0.00035765
oot,carry,2023-01-30,0.00106224
oot,carry,2023-01-31,-0.00100439
oot,carry,2023-02-01,-0.00198778
oot,carry,2023-02-02,-0.00193487
oot,carry,2023-02-03,0.00322321
oot,carry,2023-02-06,0.0041806
oot,carry,2023-02-07,-0.0013947
oot,carry,2023-02-08,-0.00055522
oot,carry,2023-02-09,-0.00044715
oot,carry,2023-02-10,0.00297199
oot,carry,2023-02-13,-0.00105602
oot,carry,2023-02-14,-0.00028195
oot,carry,2023-02-15,0.00112626
oot,carry,2023-02-16,0.00087757
oot,carry,2023-02-17,0.00078741
oot,carry,2023-02-20,-0.0002783
oot,carry,2023-02-21,0.00381346
oot,carry,2023-02-22,-0.00132974
oot,carry,2023-02-23,0.00125445
oot,carry,2023-02-24,0.00135737
oot,carry,2023-02-27,-0.00376258
oot,carry,2023-02-28,0.00080015
oot,carry,2023-03-01,-0.00315681
oot,carry,2023-03-02,0.00071374
oot,carry,2023-03-03,-0.00322073
oot,carry,2023-03-06,0.00028341
oot,carry,2023-03-07,0.00602295
oot,carry,2023-03-08,-0.00096118
oot,carry,2023-03-09,-0.00021118
oot,carry,2023-03-10,-0.0061531
oot,carry,2023-03-13,-0.00693607
oot,carry,2023-03-14,0.00046575
oot,carry,2023-03-15,-0.00408311
oot,carry,2023-03-16,-0.00133914
oot,carry,2023-03-17,-0.00398732
oot,carry,2023-03-20,-0.00114309
oot,carry,2023-03-21,0.00108723
oot,carry,2023-03-22,-0.00362032
oot,carry,2023-03-23,-0.00183483
oot,carry,2023-03-24,-0.00161055
oot,carry,2023-03-27,0.00380678
oot,carry,2023-03-28,0.00094628
oot,carry,2023-03-29,-0.00032384
oot,carry,2023-03-30,-0.00297031
oot,carry,2023-03-31,-0.00181999
oot,carry,2023-04-03,-0.00032816
oot,carry,2023-04-04,-0.00284428
oot,carry,2023-04-05,0.00011538
oot,carry,2023-04-06,0.00083962
oot,carry,2023-04-10,0.00198181
oot,carry,2023-04-11,-0.0008608
oot,carry,2023-04-12,-0.00128923
oot,carry,2023-04-13,-0.00175534
oot,carry,2023-04-14,0.00383752
oot,carry,2023-04-17,-0.00226947
oot,carry,2023-04-18,-0.00057161
oot,carry,2023-04-19,0.00042678
oot,carry,2023-04-20,-0.00061397
oot,carry,2023-04-21,0.00149142
oot,carry,2023-04-24,-0.00156838
oot,carry,2023-04-25,0.00089244
oot,carry,2023-04-26,-0.00045264
oot,carry,2023-04-27,-0.00017033
oot,carry,2023-04-28,-0.00068353
oot,carry,2023-05-01,0.00268527
oot,carry,2023-05-02,-0.0011489
oot,carry,2023-05-03,-0.00370159
oot,carry,2023-05-04,-0.00114755
oot,carry,2023-05-05,-0.00143807
oot,carry,2023-05-08,-3.808e-05
oot,carry,2023-05-09,0.00070759
oot,carry,2023-05-10,-0.0003745
oot,carry,2023-05-11,0.0034934
oot,carry,2023-05-12,0.00122871
oot,carry,2023-05-15,-0.00195124
oot,carry,2023-05-16,0.00196474
oot,carry,2023-05-17,8.712e-05
oot,carry,2023-05-18,0.00365575
oot,carry,2023-05-19,0.00010265
oot,carry,2023-05-22,0.00092014
oot,carry,2023-05-23,0.00191912
oot,carry,2023-05-24,0.00334854
oot,carry,2023-05-25,0.00171681
oot,carry,2023-05-26,-0.00185504
oot,carry,2023-05-29,-0.00018933
oot,carry,2023-05-30,-0.00265445
oot,carry,2023-05-31,0.00054808
oot,carry,2023-06-01,-0.00219534
oot,carry,2023-06-02,4.601e-05
oot,carry,2023-06-05,-0.00083757
oot,carry,2023-06-06,0.00024432
oot,carry,2023-06-07,0.00165573
oot,carry,2023-06-08,-0.00375621
oot,carry,2023-06-09,4.624e-05
oot,carry,2023-06-12,0.00094985
oot,carry,2023-06-13,-0.00100718
oot,carry,2023-06-14,-0.00101915
oot,carry,2023-06-15,-0.00162776
oot,carry,2023-06-16,0.00012775
oot,carry,2023-06-19,0.0004517
oot,carry,2023-06-20,0.00232021
oot,carry,2023-06-21,0.00126157
oot,carry,2023-06-22,0.00023965
oot,carry,2023-06-23,0.00118058
oot,carry,2023-06-26,-0.00033427
oot,carry,2023-06-27,-0.00052708
oot,carry,2023-06-28,0.00086427
oot,carry,2023-06-29,0.00269597
oot,carry,2023-06-30,-0.00378109
oot,carry,2023-07-03,-0.00107578
oot,carry,2023-07-04,7.282e-05
oot,carry,2023-07-05,0.00126998
oot,carry,2023-07-06,0.00327125
oot,carry,2023-07-07,-0.00164423
oot,carry,2023-07-10,-0.00064193
oot,carry,2023-07-11,-0.00223717
oot,carry,2023-07-12,-0.00474949
oot,carry,2023-07-13,-0.00328991
oot,carry,2023-07-14,-0.00076472
oot,carry,2023-07-17,5.286e-05
oot,carry,2023-07-18,-0.00422063
oot,carry,2023-07-19,-0.00114459
oot,carry,2023-07-20,0.00119131
oot,carry,2023-07-21,0.00162549
oot,carry,2023-07-24,0.00033813
oot,carry,2023-07-25,-0.00068196
oot,carry,2023-07-26,-2.668e-05
oot,carry,2023-07-27,0.00291449
oot,carry,2023-07-28,-0.00145278
oot,carry,2023-07-31,-0.00036335
oot,carry,2023-08-01,0.00311684
oot,carry,2023-08-02,0.00401311
oot,carry,2023-08-03,0.00201718
oot,carry,2023-08-04,-0.00236163
oot,carry,2023-08-07,0.00019448
oot,carry,2023-08-08,0.00152542
oot,carry,2023-08-09,0.00042892
oot,carry,2023-08-10,-5.203e-05
oot,carry,2023-08-11,0.00285649
oot,carry,2023-08-14,0.00046673
oot,carry,2023-08-15,0.00282018
oot,carry,2023-08-16,0.00154885
oot,carry,2023-08-17,0.00155584
oot,carry,2023-08-18,-0.00048934
oot,carry,2023-08-21,0.00132584
oot,carry,2023-08-22,-0.00026333
oot,carry,2023-08-23,-0.0063939
oot,carry,2023-08-24,0.00084996
oot,carry,2023-08-25,0.00112805
oot,carry,2023-08-28,-0.00111571
oot,carry,2023-08-29,-0.00368198
oot,carry,2023-08-30,-0.00124419
oot,carry,2023-08-31,0.00095177
oot,carry,2023-09-01,0.00385432
oot,carry,2023-09-04,-2.863e-05
oot,carry,2023-09-05,0.00472933
oot,carry,2023-09-06,0.00380571
oot,carry,2023-09-07,0.00022126
oot,carry,2023-09-08,0.00010847
oot,carry,2023-09-11,-0.00180984
oot,carry,2023-09-12,0.00218323
oot,carry,2023-09-13,-0.0009369
oot,carry,2023-09-14,0.00163736
oot,carry,2023-09-15,0.00124704
oot,carry,2023-09-18,-0.00014294
oot,carry,2023-09-19,0.00203072
oot,carry,2023-09-20,-0.00077391
oot,carry,2023-09-21,0.00412551
oot,carry,2023-09-22,-0.00040625
oot,carry,2023-09-25,0.0027
oot,carry,2023-09-26,0.00345927
oot,carry,2023-09-27,0.00265931
oot,carry,2023-09-28,-0.00183689
oot,carry,2023-09-29,0.0001591
oot,carry,2023-10-02,0.00399975
oot,carry,2023-10-03,0.0019505
oot,carry,2023-10-04,-0.00152743
oot,carry,2023-10-05,-0.0021422
oot,carry,2023-10-06,-0.00388838
oot,carry,2023-10-09,-0.00286641
oot,carry,2023-10-10,-0.00102554
oot,carry,2023-10-11,-0.00137665
oot,carry,2023-10-12,0.00315332
oot,carry,2023-10-13,-0.00135985
oot,carry,2023-10-16,-0.00101237
oot,carry,2023-10-17,0.00106804
oot,carry,2023-10-18,0.00186876
oot,carry,2023-10-19,0.00044649
oot,carry,2023-10-20,0.00123325
oot,carry,2023-10-23,-0.00361728
oot,carry,2023-10-24,-0.00051807
oot,carry,2023-10-25,0.00288441
oot,carry,2023-10-26,0.00258687
oot,carry,2023-10-27,-0.0011179
oot,carry,2023-10-30,-0.00345575
oot,carry,2023-10-31,0.00287963
oot,carry,2023-11-01,-0.00283183
oot,carry,2023-11-02,-0.00424738
oot,carry,2023-11-03,-0.00420926
oot,carry,2023-11-06,-0.0005047
oot,carry,2023-11-07,-0.0015726
oot,carry,2023-11-08,-0.00117433
oot,carry,2023-11-09,0.00100796
oot,carry,2023-11-10,0.00138433
oot,carry,2023-11-13,0.0007145
oot,carry,2023-11-14,-0.00526364
oot,carry,2023-11-15,0.0003597
oot,carry,2023-11-16,-0.00195006
oot,carry,2023-11-17,-0.00133717
oot,carry,2023-11-20,-0.00208353
oot,carry,2023-11-21,-0.00147725
oot,carry,2023-11-22,0.00079667
oot,carry,2023-11-23,-0.00036338
oot,carry,2023-11-24,-0.00019422
oot,carry,2023-11-27,-0.00169315
oot,carry,2023-11-28,-0.00388671
oot,carry,2023-11-29,-0.00262813
oot,carry,2023-11-30,0.00062552
oot,carry,2023-12-01,-0.00439528
oot,carry,2023-12-04,0.00258331
oot,carry,2023-12-05,6.249e-05
oot,carry,2023-12-06,-0.00147081
oot,carry,2023-12-07,-0.00267174
oot,carry,2023-12-08,0.00247907
oot,carry,2023-12-11,0.00157393
oot,carry,2023-12-12,-0.00294382
oot,carry,2023-12-13,-0.00396641
oot,carry,2023-12-14,-0.0081466
oot,carry,2023-12-15,0.00054005
oot,carry,2023-12-18,0.00063141
oot,carry,2023-12-19,-0.00327928
oot,carry,2023-12-20,0.00192608
oot,carry,2023-12-21,-0.00280003
oot,carry,2023-12-22,-0.00154084
oot,carry,2023-12-26,-0.00105843
oot,carry,2023-12-27,-0.00292877
oot,carry,2023-12-28,-0.00110255
oot,carry,2023-12-29,0.00141621
oot,carry,2024-01-02,0.00513086
oot,carry,2024-01-03,0.00363642
oot,carry,2024-01-04,0.00113986
oot,carry,2024-01-05,-0.00033211
oot,carry,2024-01-08,-0.00190911
oot,carry,2024-01-09,-0.00060197
oot,carry,2024-01-10,-0.00067896
oot,carry,2024-01-11,0.0007237
oot,carry,2024-01-12,-0.00052551
oot,carry,2024-01-15,0.00043014
oot,carry,2024-01-16,0.00551517
oot,carry,2024-01-17,0.00306764
oot,carry,2024-01-18,-0.00025868
oot,carry,2024-01-19,-0.00354346
oot,carry,2024-01-22,0.000587
oot,carry,2024-01-23,-0.00015696
oot,carry,2024-01-24,-0.00312455
oot,carry,2024-01-25,0.00037264
oot,carry,2024-01-26,0.00228324
oot,carry,2024-01-29,-0.00212055
oot,carry,2024-01-30,-0.00257281
oot,carry,2024-01-31,-0.00187203
oot,carry,2024-02-01,0.00026372
oot,carry,2024-02-02,0.00208135
oot,carry,2024-02-05,0.00581797
oot,carry,2024-02-06,-0.00158844
oot,carry,2024-02-07,-5.132e-05
oot,carry,2024-02-08,0.00308294
oot,carry,2024-02-09,0.00077241
oot,carry,2024-02-12,0.00051095
oot,carry,2024-02-13,0.00694179
oot,carry,2024-02-14,-0.00049794
oot,carry,2024-02-15,-0.00170064
oot,carry,2024-02-16,0.00057653
oot,carry,2024-02-19,-0.00016874
oot,carry,2024-02-20,-0.0022384
oot,carry,2024-02-21,0.00121256
oot,carry,2024-02-22,-0.0027943
oot,carry,2024-02-23,-0.00016277
oot,carry,2024-02-26,0.00029194
oot,carry,2024-02-27,-0.00075211
oot,carry,2024-02-28,-2.164e-05
oot,carry,2024-02-29,-0.00208089
oot,carry,2024-03-01,-0.00156695
oot,carry,2024-03-04,-0.00244242
oot,carry,2024-03-05,0.00069031
oot,carry,2024-03-06,-0.00264776
oot,carry,2024-03-07,-0.00339963
oot,carry,2024-03-08,-0.00044704
oot,carry,2024-03-11,-7.142e-05
oot,carry,2024-03-12,0.00117886
oot,carry,2024-03-13,-0.00161915
oot,carry,2024-03-14,0.00354251
oot,carry,2024-03-15,0.00161872
oot,carry,2024-03-18,-0.00084135
oot,carry,2024-03-19,0.0009532
oot,carry,2024-03-20,-0.0024914
oot,carry,2024-03-21,-0.00094912
oot,carry,2024-03-22,0.00143585
oot,carry,2024-03-25,0.00061135
oot,carry,2024-03-26,0.00055236
oot,carry,2024-03-27,-1.852e-05
oot,carry,2024-03-28,-0.00171116
oot,seasonality,2022-01-03,-0.00267169
oot,seasonality,2022-01-04,0.00071499
oot,seasonality,2022-01-05,-0.00019339
oot,seasonality,2022-01-06,-0.00250724
oot,seasonality,2022-01-07,-0.00042597
oot,seasonality,2022-01-10,-0.00045041
oot,seasonality,2022-01-11,0.0019135
oot,seasonality,2022-01-12,0.0010672
oot,seasonality,2022-01-13,-0.00087995
oot,seasonality,2022-01-14,-0.00011266
oot,seasonality,2022-01-17,-0.00027523
oot,seasonality,2022-01-18,-0.00216132
oot,seasonality,2022-01-19,0.00213924
oot,seasonality,2022-01-20,0.00025079
oot,seasonality,2022-01-21,-0.00336331
oot,seasonality,2022-01-24,-0.00306079
oot,seasonality,2022-01-25,0.00200784
oot,seasonality,2022-01-26,0.0003663
oot,seasonality,2022-01-27,-0.00453146
oot,seasonality,2022-01-28,0.00027328
oot,seasonality,2022-01-31,0.00211341
oot,seasonality,2022-02-01,0.00137904
oot,seasonality,2022-02-02,-0.00154518
oot,seasonality,2022-02-03,-0.00039577
oot,seasonality,2022-02-04,0.00125156
oot,seasonality,2022-02-07,0.00130986
oot,seasonality,2022-02-08,-0.00028648
oot,seasonality,2022-02-09,0.00175965
oot,seasonality,2022-02-10,0.00228895
oot,seasonality,2022-02-11,-0.00201528
oot,seasonality,2022-02-14,-0.00231891
oot,seasonality,2022-02-15,0.00012557
oot,seasonality,2022-02-16,-0.0008151
oot,seasonality,2022-02-17,-0.00214045
oot,seasonality,2022-02-18,-0.00035213
oot,seasonality,2022-02-21,1.618e-05
oot,seasonality,2022-02-22,0.00038818
oot,seasonality,2022-02-23,-0.00234355
oot,seasonality,2022-02-24,-0.00064169
oot,seasonality,2022-02-25,0.00176461
oot,seasonality,2022-02-28,0.00073951
oot,seasonality,2022-03-01,0.00079622
oot,seasonality,2022-03-02,0.0001695
oot,seasonality,2022-03-03,-0.00181053
oot,seasonality,2022-03-04,-0.00161446
oot,seasonality,2022-03-07,0.00011049
oot,seasonality,2022-03-08,-0.00125487
oot,seasonality,2022-03-09,0.00087798
oot,seasonality,2022-03-10,0.00083764
oot,seasonality,2022-03-11,0.00150916
oot,seasonality,2022-03-14,0.00150704
oot,seasonality,2022-03-15,-0.00104007
oot,seasonality,2022-03-16,-0.00050064
oot,seasonality,2022-03-17,-0.00316137
oot,seasonality,2022-03-18,-0.00089486
oot,seasonality,2022-03-21,-0.0026792
oot,seasonality,2022-03-22,-0.00073565
oot,seasonality,2022-03-23,0.00072008
oot,seasonality,2022-03-24,0.00039049
oot,seasonality,2022-03-25,-0.00084729
oot,seasonality,2022-03-28,0.00154514
oot,seasonality,2022-03-29,-0.00069663
oot,seasonality,2022-03-30,-0.001156
oot,seasonality,2022-03-31,0.00051321
oot,seasonality,2022-04-01,0.00123564
oot,seasonality,2022-04-04,0.00132332
oot,seasonality,2022-04-05,0.0007461
oot,seasonality,2022-04-06,-0.00176646
oot,seasonality,2022-04-07,1.152e-05
oot,seasonality,2022-04-08,0.00014959
oot,seasonality,2022-04-11,0.00013475
oot,seasonality,2022-04-12,0.00047364
oot,seasonality,2022-04-13,0.00298372
oot,seasonality,2022-04-14,-0.00062043
oot,seasonality,2022-04-18,0.00122135
oot,seasonality,2022-04-19,-0.00044426
oot,seasonality,2022-04-20,-0.00011086
oot,seasonality,2022-04-21,-0.0017329
oot,seasonality,2022-04-22,-0.00585084
oot,seasonality,2022-04-25,-0.00275529
oot,seasonality,2022-04-26,-0.0003794
oot,seasonality,2022-04-27,-7.75e-06
oot,seasonality,2022-04-28,-0.00042403
oot,seasonality,2022-04-29,-0.00227169
oot,seasonality,2022-05-02,-0.0026668
oot,seasonality,2022-05-03,0.00106063
oot,seasonality,2022-05-04,2.995e-05
oot,seasonality,2022-05-05,0.00037201
oot,seasonality,2022-05-06,-0.00226541
oot,seasonality,2022-05-09,-0.00343308
oot,seasonality,2022-05-10,0.00084337
oot,seasonality,2022-05-11,0.00041906
oot,seasonality,2022-05-12,-0.0015302
oot,seasonality,2022-05-13,0.00322316
oot,seasonality,2022-05-16,0.00051317
oot,seasonality,2022-05-17,0.00109113
oot,seasonality,2022-05-18,-0.00358846
oot,seasonality,2022-05-19,0.00090281
oot,seasonality,2022-05-20,-0.00091238
oot,seasonality,2022-05-23,0.0018847
oot,seasonality,2022-05-24,0.00057715
oot,seasonality,2022-05-25,-0.0016848
oot,seasonality,2022-05-26,0.00316382
oot,seasonality,2022-05-27,0.00241975
oot,seasonality,2022-05-30,-9.395e-05
oot,seasonality,2022-05-31,-0.00232118
oot,seasonality,2022-06-01,-0.00288936
oot,seasonality,2022-06-02,0.00127277
oot,seasonality,2022-06-03,0.00064494
oot,seasonality,2022-06-06,-0.00010486
oot,seasonality,2022-06-07,1.923e-05
oot,seasonality,2022-06-08,0.00084514
oot,seasonality,2022-06-09,-0.0010206
oot,seasonality,2022-06-10,-0.00420275
oot,seasonality,2022-06-13,-0.00253536
oot,seasonality,2022-06-14,0.00012655
oot,seasonality,2022-06-15,-0.00075193
oot,seasonality,2022-06-16,-0.00492016
oot,seasonality,2022-06-17,0.00036481
oot,seasonality,2022-06-20,0.00014877
oot,seasonality,2022-06-21,0.00414713
oot,seasonality,2022-06-22,-0.00026127
oot,seasonality,2022-06-23,-5.479e-05
oot,seasonality,2022-06-24,0.00176982
oot,seasonality,2022-06-27,0.00210501
oot,seasonality,2022-06-28,0.00052748
oot,seasonality,2022-06-29,-0.00083012
oot,seasonality,2022-06-30,-0.00207906
oot,seasonality,2022-07-01,0.00136002
oot,seasonality,2022-07-04,2.628e-05
oot,seasonality,2022-07-05,-0.00512409
oot,seasonality,2022-07-06,-0.00076006
oot,seasonality,2022-07-07,0.00145355
oot,seasonality,2022-07-08,-0.00014731
oot,seasonality,2022-07-11,-0.00247296
oot,seasonality,2022-07-12,-0.00209553
oot,seasonality,2022-07-13,0.00102786
oot,seasonality,2022-07-14,-0.00430286
oot,seasonality,2022-07-15,0.00211599
oot,seasonality,2022-07-18,0.00339124
oot,seasonality,2022-07-19,0.0020921
oot,seasonality,2022-07-20,0.00063352
oot,seasonality,2022-07-21,0.00128408
oot,seasonality,2022-07-22,0.00367028
oot,seasonality,2022-07-25,-0.00155797
oot,seasonality,2022-07-26,-0.00029238
oot,seasonality,2022-07-27,0.00220138
oot,seasonality,2022-07-28,0.00340434
oot,seasonality,2022-07-29,0.00417462
oot,seasonality,2022-08-01,0.00063801
oot,seasonality,2022-08-02,-0.00035368
oot,seasonality,2022-08-03,0.0004871
oot,seasonality,2022-08-04,0.00091663
oot,seasonality,2022-08-05,-0.0020113
oot,seasonality,2022-08-08,0.00094492
oot,seasonality,2022-08-09,-0.00106873
oot,seasonality,2022-08-10,0.00208188
oot,seasonality,2022-08-11,-0.00043643
oot,seasonality,2022-08-12,0.00111933
oot,seasonality,2022-08-15,0.00266635
oot,seasonality,2022-08-16,0.00080248
oot,seasonality,2022-08-17,-0.00178436
oot,seasonality,2022-08-18,0.00088855
oot,seasonality,2022-08-19,-0.00195708
oot,seasonality,2022-08-22,-0.00217599
oot,seasonality,2022-08-23,-0.00277628
oot,seasonality,2022-08-24,-0.000968
oot,seasonality,2022-08-25,0.00247344
oot,seasonality,2022-08-26,-0.00200503
oot,seasonality,2022-08-29,-0.00576128
oot,seasonality,2022-08-30,-0.00052736
oot,seasonality,2022-08-31,-0.00132595
oot,seasonality,2022-09-01,-0.00144673
oot,seasonality,2022-09-02,-0.00142337
oot,seasonality,2022-09-05,0.0003281
oot,seasonality,2022-09-06,0.00192615
oot,seasonality,2022-09-07,-0.00301767
oot,seasonality,2022-09-08,-0.0011543
oot,seasonality,2022-09-09,-0.00106658
oot,seasonality,2022-09-12,-0.00255636
oot,seasonality,2022-09-13,0.00879895
oot,seasonality,2022-09-14,0.00041033
oot,seasonality,2022-09-15,0.0014019
oot,seasonality,2022-09-16,-1.11e-06
oot,seasonality,2022-09-19,-0.00154479
oot,seasonality,2022-09-20,0.00390178
oot,seasonality,2022-09-21,0.00101087
oot,seasonality,2022-09-22,0.00243898
oot,seasonality,2022-09-23,0.0042572
oot,seasonality,2022-09-26,0.0013131
oot,seasonality,2022-09-27,0.00222287
oot,seasonality,2022-09-28,-0.00417252
oot,seasonality,2022-09-29,0.00130809
oot,seasonality,2022-09-30,-0.00023682
oot,seasonality,2022-10-03,-0.0042441
oot,seasonality,2022-10-04,0.00298192
oot,seasonality,2022-10-05,0.00059052
oot,seasonality,2022-10-06,-0.00069275
